1,000001,FUERZA DE TAREA,06 ENERO 2020,13,1,101,10,44,180,180,0,10,10,
255,000255,FUERZA DE TAREA,17 ENERO 2020,14,1,552,10,42,144,144,0,8,8,
256,000256,FUERZA DE TAREA,17 ENERO 2020,8,1,426,10,39,180,180,0,10,10,
257,000257,FUERZA DE TAREA,17 ENERO 2020,2,1,59,10,41,180,180,0,10,10,
258,000258,FUERZA DE TAREA,17 ENERO 2020,11,1,403,10,42,50,50,0,1,1,SE LE MINISTRAN 50 CARTUCHOS AL DIRECTOR DE LA U.P.C. ESTRELLA
259,000259,FUERZA DE TAREA,17 ENERO 2020,11,1,403,10,42,126,126,0,7,7,
260,000260,FUERZA DE TAREA,17 ENERO 2020,15,1,260,10,25,72,72,0,4,4,
261,000261,FUERZA DE TAREA,17 ENERO 2020,15,1,260,10,41,144,144,0,8,8,
262,000262,FUERZA DE TAREA,17 ENERO 2020,20,1,169,10,39,90,90,0,5,5,
263,000263,FUERZA DE TAREA,17 ENERO 2020,58,1,285,10,42,72,72,0,4,4,
264,000264,FUERZA DE TAREA,17 ENERO 2020,58,1,285,10,42,180,180,0,10,10,
265,000265,FUERZA DE TAREA,17 ENERO 2020,58,1,285,10,42,162,162,0,9,9,
266,000266,FUERZA DE TAREA,17 ENERO 2020,58,1,285,10,42,180,180,0,10,10,
267,000267,FUERZA DE TAREA,17 ENERO 2020,43,1,531,10,41,72,72,0,4,4,
268,000268,FUERZA DE TAREA,20 ENERO 2020,11,2,224,10,39,90,90,0,5,5,
269,000269,FUERZA DE TAREA,20 ENERO 2020,13,2,391,10,44,162,162,0,9,9,
270,000270,FUERZA DE TAREA,20 ENERO 2020,13,2,391,10,39,108,108,0,6,6,
271,000271,FUERZA DE TAREA,20 ENERO 2020,45,2,433,10,41,18,18,0,1,1,
272,000272,FUERZA DE TAREA,20 ENERO 2020,1,2,11,10,39,180,180,0,10,10,
273,000273,FUERZA DE TAREA,20 ENERO 2020,1,2,11,10,25,144,144,0,8,8,
274,000274,FUERZA DE TAREA,20 ENERO 2020,55,2,524,10,39,126,126,0,7,7,
275,000275,FUERZA DE TAREA,20 ENERO 2020,55,2,524,10,39,126,126,0,7,7,
276,000276,FUERZA DE TAREA,20 ENERO 2020,55,2,524,10,44,162,162,0,9,9,
277,000277,FUERZA DE TAREA,20 ENERO 2020,55,2,524,10,25,36,36,0,2,2,
278,000278,FUERZA DE TAREA,20 ENERO 2020,10,2,553,10,25,180,180,0,10,10,
279,000279,FUERZA DE TAREA,20 ENERO 2020,20,2,169,10,44,90,90,0,5,5,
280,000280,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,44,108,108,0,6,6,
281,000281,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,44,72,72,0,4,4,
282,000282,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,25,72,72,0,4,4,
283,000283,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,25,126,126,0,7,7,
284,000284,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,25,54,54,0,3,3,
285,000285,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,44,54,54,0,3,3,
286,000286,FUERZA DE TAREA,20 ENERO 2020,30,2,33,10,25,54,54,0,3,3,
287,000287,FUERZA DE TAREA,20 ENERO 2020,2,2,59,10,44,180,180,0,10,10,
288,000288,FUERZA DE TAREA,20 ENERO 2020,8,2,21,10,25,144,144,0,8,8,
289,000289,FUERZA DE TAREA,21 ENERO 2020,11,2,403,10,44,144,144,0,8,8,
290,000290,FUERZA DE TAREA,21 ENERO 2020,14,2,554,10,42,144,144,0,8,8,
291,000291,FUERZA DE TAREA,21 ENERO 2020,20,2,399,10,42,126,126,0,7,7,
292,000292,FUERZA DE TAREA,21 ENERO 2020,15,2,39,10,44,162,162,0,9,9,
293,000293,FUERZA DE TAREA,21 ENERO 2020,15,2,39,10,42,72,72,0,4,4,
294,000294,FUERZA DE TAREA,21 ENERO 2020,55,2,555,10,25,126,126,0,7,7,
295,000295,FUERZA DE TAREA,21 ENERO 2020,55,2,555,10,44,162,162,0,9,9,
296,000296,FUERZA DE TAREA,21 ENERO 2020,55,2,555,10,39,72,72,0,4,4,
297,000297,FUERZA DE TAREA,21 ENERO 2020,55,2,555,10,39,162,162,0,9,9,
298,000298,FUERZA DE TAREA,21 ENERO 2020,1,2,11,10,39,162,162,0,9,9,
299,000299,FUERZA DE TAREA,21 ENERO 2020,1,2,11,10,39,180,180,0,10,10,
300,000300,FUERZA DE TAREA,21 ENERO 2020,10,2,316,10,39,180,180,0,10,10,
301,000301,FUERZA DE TAREA,21 ENERO 2020,13,2,101,10,42,144,144,0,8,8,
302,000302,FUERZA DE TAREA,21 ENERO 2020,13,2,101,10,44,126,126,0,7,7,
303,000303,FUERZA DE TAREA,21 ENERO 2020,2,2,59,10,42,162,162,0,9,9,
304,000304,FUERZA DE TAREA,21 ENERO 2020,8,2,426,10,44,144,144,0,8,8,
305,000305,FUERZA DE TAREA,21 ENERO 2020,9,2,535,10,42,162,162,0,9,9,
306,000306,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,42,90,90,0,5,5,
307,000307,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,44,54,54,0,3,3,
308,000308,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,25,126,126,0,7,7,
309,000309,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,45,144,144,0,8,8,
310,000310,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,42,126,126,0,7,7,
311,000311,FUERZA DE TAREA,21 ENERO 2020,30,2,33,10,40,144,144,0,8,8,
312,000312,FUERZA DE TAREA,22 ENERO 2020,31,2,294,10,44,180,180,0,10,10,
313,000313,FUERZA DE TAREA,22 ENERO 2020,31,2,294,10,42,144,144,0,8,8,
314,000314,FUERZA DE TAREA,22 ENERO 2020,31,2,294,10,44,162,162,0,9,9,
315,000315,FUERZA DE TAREA,22 ENERO 2020,31,2,294,10,42,180,180,0,10,10,
316,000316,FUERZA DE TAREA,22 ENERO 2020,31,2,294,10,42,54,54,0,3,3,
317,000317,FUERZA DE TAREA,22 ENERO 2020,1,2,11,10,39,162,162,0,9,9,
318,000318,FUERZA DE TAREA,22 ENERO 2020,1,2,11,10,39,180,180,0,10,10,
319,000319,FUERZA DE TAREA,22 ENERO 2020,10,2,534,10,44,180,180,0,10,10,
320,000320,FUERZA DE TAREA,22 ENERO 2020,15,2,39,10,42,108,108,0,6,6,
321,000321,FUERZA DE TAREA,22 ENERO 2020,55,2,516,10,39,180,180,0,10,10,
322,000322,FUERZA DE TAREA,22 ENERO 2020,55,2,516,10,44,180,180,0,10,10,
323,000323,FUERZA DE TAREA,22 ENERO 2020,55,2,516,10,44,162,162,0,9,9,
324,000324,FUERZA DE TAREA,22 ENERO 2020,13,2,30,10,44,108,108,0,6,6,
325,000325,FUERZA DE TAREA,22 ENERO 2020,13,2,30,10,42,162,162,0,9,9,
326,000326,FUERZA DE TAREA,22 ENERO 2020,8,2,35,10,44,144,144,0,8,8,
327,000327,FUERZA DE TAREA,22 ENERO 2020,2,2,59,10,44,180,180,0,10,10,
328,000328,FUERZA DE TAREA,22 ENERO 2020,20,2,399,10,42,90,90,0,5,5,
329,000329,FUERZA DE TAREA,22 ENERO 2020,3,2,16,10,42,162,162,0,9,9,
330,000330,FUERZA DE TAREA,22 ENERO 2020,3,2,16,10,39,180,180,0,10,10,
331,000331,FUERZA DE TAREA,22 ENERO 2020,14,2,527,10,44,144,144,0,8,8,
332,000332,FUERZA DE TAREA,22 ENERO 2020,14,2,527,10,39,126,126,0,7,7,
333,000333,FUERZA DE TAREA,22 ENERO 2020,9,2,178,10,39,144,144,0,8,8,
334,000334,FUERZA DE TAREA,22 ENERO 2020,11,2,403,10,42,144,144,0,8,8,
335,000335,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,39,144,144,0,8,8,
336,000336,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,42,144,144,0,8,8,
337,000337,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,45,162,162,0,9,9,
338,000338,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,42,108,108,0,6,6,
339,000339,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,42,126,126,0,7,7,
340,000340,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,40,36,36,0,2,2,
341,000341,FUERZA DE TAREA,22 ENERO 2020,30,2,33,10,41,126,126,0,7,7,
342,000342,FUERZA DE TAREA,22 ENERO 2020,43,2,476,10,42,54,54,0,3,3,
343,000343,FUERZA DE TAREA,23 ENERO 2020,18,2,72,10,40,90,90,0,5,5,
344,000344,FUERZA DE TAREA,23 ENERO 2020,18,2,72,10,25,126,126,0,7,7,
345,000345,FUERZA DE TAREA,23 ENERO 2020,13,1,391,10,42,522,508,14,20,29,solo pruebas.
346,000346,FUERZA DE TAREA,23 ENERO 2020,13,2,391,10,25,126,126,0,7,7,
347,000347,FUERZA DE TAREA,23 ENERO 2020,3,2,16,10,25,180,180,0,10,10,
348,000348,FUERZA DE TAREA,23 ENERO 2020,3,2,16,10,25,162,162,0,9,9,
349,000349,FUERZA DE TAREA,23 ENERO 2020,3,2,16,10,42,180,180,0,10,10,
350,000350,FUERZA DE TAREA,23 ENERO 2020,10,2,291,10,42,180,180,0,10,10,
351,000351,FUERZA DE TAREA,23 ENERO 2020,1,2,11,10,25,180,180,0,10,10,
352,000352,FUERZA DE TAREA,23 ENERO 2020,1,2,11,10,42,180,180,0,10,10,
353,000353,FUERZA DE TAREA,23 ENERO 2020,15,2,260,10,25,162,162,0,9,9,
354,000354,FUERZA DE TAREA,23 ENERO 2020,15,2,260,10,25,162,162,0,9,9,
355,000355,FUERZA DE TAREA,23 ENERO 2020,2,2,59,10,42,162,162,0,9,9,
356,000356,FUERZA DE TAREA,23 ENERO 2020,20,2,399,10,42,90,90,0,5,5,
357,000357,FUERZA DE TAREA,23 ENERO 2020,11,2,403,10,42,108,108,0,6,6,
358,000358,FUERZA DE TAREA,23 ENERO 2020,14,2,556,10,42,126,126,0,7,7,
359,000359,FUERZA DE TAREA,23 ENERO 2020,14,2,556,10,25,144,144,0,8,8,
360,000360,FUERZA DE TAREA,23 ENERO 2020,14,2,556,10,42,108,108,0,6,6,
361,000361,FUERZA DE TAREA,23 ENERO 2020,8,2,21,10,42,162,162,0,9,9,
362,000362,FUERZA DE TAREA,23 ENERO 2020,21,2,238,10,42,180,180,0,10,10,
363,000363,FUERZA DE TAREA,23 ENERO 2020,21,2,238,10,25,90,90,0,5,5,
364,000364,FUERZA DE TAREA,23 ENERO 2020,21,2,238,10,42,90,90,0,5,5,
365,000365,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,39,72,72,0,4,4,
366,000366,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,25,126,126,0,7,7,
367,000367,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,42,144,144,0,8,8,
368,000368,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,39,126,126,0,7,7,
369,000369,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,45,126,126,0,7,7,
370,000370,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,40,108,108,0,6,6,
371,000371,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,45,180,180,0,10,10,
372,000372,FUERZA DE TAREA,23 ENERO 2020,30,2,33,10,40,54,54,0,3,3,
373,000373,FUERZA DE TAREA,23 ENERO 2020,43,2,531,10,42,54,54,0,3,3,
374,000374,FUERZA DE TAREA,24 ENERO 2020,20,2,256,10,39,36,36,0,2,2,
375,000375,FUERZA DE TAREA,24 ENERO 2020,47,2,428,10,45,108,108,0,6,6,
376,000376,FUERZA DE TAREA,24 ENERO 2020,47,2,428,10,25,144,144,0,8,8,
377,000377,FUERZA DE TAREA,24 ENERO 2020,47,2,428,10,42,126,126,0,7,7,
378,000378,FUERZA DE TAREA,24 ENERO 2020,13,2,101,10,42,162,162,0,9,9,
379,000379,FUERZA DE TAREA,24 ENERO 2020,13,2,101,10,45,162,162,0,9,9,
380,000380,FUERZA DE TAREA,24 ENERO 2020,1,2,11,10,25,162,162,0,9,9,
381,000381,FUERZA DE TAREA,24 ENERO 2020,1,2,11,10,42,162,162,0,9,9,
382,000382,FUERZA DE TAREA,24 ENERO 2020,14,2,557,10,45,180,180,0,10,10,
383,000383,FUERZA DE TAREA,24 ENERO 2020,14,2,557,10,25,162,162,0,9,9,
384,000384,FUERZA DE TAREA,24 ENERO 2020,14,2,557,10,42,108,108,0,6,6,
385,000385,FUERZA DE TAREA,24 ENERO 2020,10,2,558,10,42,180,180,0,10,10,
386,000386,FUERZA DE TAREA,24 ENERO 2020,15,2,39,10,45,180,180,0,10,10,
387,000387,FUERZA DE TAREA,24 ENERO 2020,15,2,39,10,25,180,180,0,10,10,
388,000388,FUERZA DE TAREA,24 ENERO 2020,3,2,16,10,45,180,180,0,10,10,
389,000389,FUERZA DE TAREA,24 ENERO 2020,3,2,16,10,45,180,180,0,10,10,
390,000390,FUERZA DE TAREA,24 ENERO 2020,3,2,16,10,42,180,180,0,10,10,
391,000391,FUERZA DE TAREA,24 ENERO 2020,2,2,59,10,45,180,180,0,10,10,
392,000392,FUERZA DE TAREA,24 ENERO 2020,11,2,403,10,45,162,162,0,9,9,
393,000393,FUERZA DE TAREA,24 ENERO 2020,8,2,426,10,42,162,162,0,9,9,
394,000394,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,42,108,108,0,6,6,
395,000395,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,42,126,126,0,7,7,
396,000396,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,25,162,162,0,9,9,
397,000397,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,25,108,108,0,6,6,
398,000398,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,42,126,126,0,7,7,
399,000399,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,45,108,108,0,6,6,
400,000400,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,45,180,180,0,10,10,
401,000401,FUERZA DE TAREA,24 ENERO 2020,30,2,33,10,41,108,108,0,6,6,
402,000402,FUERZA DE TAREA,27 ENERO 2020,15,2,39,10,39,180,180,0,10,10,
403,000403,FUERZA DE TAREA,27 ENERO 2020,15,2,39,10,42,36,36,0,2,2,
404,000404,FUERZA DE TAREA,27 ENERO 2020,13,2,101,10,42,162,162,0,9,9,
405,000405,FUERZA DE TAREA,27 ENERO 2020,13,2,101,10,39,180,180,0,10,10,
406,000406,FUERZA DE TAREA,27 ENERO 2020,14,2,559,10,25,126,126,0,7,7,
407,000407,FUERZA DE TAREA,27 ENERO 2020,14,2,559,10,39,36,36,0,2,2,
408,000408,FUERZA DE TAREA,27 ENERO 2020,8,2,426,10,42,162,162,0,9,9,
409,000409,FUERZA DE TAREA,27 ENERO 2020,8,2,426,10,25,90,90,0,5,5,
410,000410,FUERZA DE TAREA,27 ENERO 2020,30,2,33,10,42,90,90,0,5,5,
411,000411,FUERZA DE TAREA,27 ENERO 2020,30,2,33,10,25,144,144,0,8,8,
412,000412,FUERZA DE TAREA,27 ENERO 2020,30,2,33,10,42,108,108,0,6,6,
413,000413,FUERZA DE TAREA,27 ENERO 2020,30,2,33,10,25,162,162,0,9,9,
414,000414,FUERZA DE TAREA,27 ENERO 2020,11,2,403,10,42,162,162,0,9,9,
415,000415,FUERZA DE TAREA,27 ENERO 2020,2,2,59,10,25,162,162,0,9,9,
416,000416,FUERZA DE TAREA,27 ENERO 2020,20,2,399,10,42,72,72,0,4,4,
417,000417,FUERZA DE TAREA,27 ENERO 2020,43,2,317,10,42,144,144,0,8,8,
418,000418,FUERZA DE TAREA,28 ENERO 2020,14,2,560,10,25,90,90,0,5,5,
419,000419,FUERZA DE TAREA,28 ENERO 2020,11,2,403,10,25,180,180,0,10,10,
420,000420,FUERZA DE TAREA,28 ENERO 2020,3,2,16,10,42,180,180,0,10,10,
421,000421,FUERZA DE TAREA,28 ENERO 2020,3,2,16,10,25,180,180,0,10,10,
422,000422,FUERZA DE TAREA,28 ENERO 2020,3,2,16,10,42,90,90,0,5,5,
423,000423,FUERZA DE TAREA,28 ENERO 2020,13,2,30,10,25,162,162,0,9,9,
424,000424,FUERZA DE TAREA,28 ENERO 2020,13,2,30,10,42,180,180,0,10,10,
425,000425,FUERZA DE TAREA,28 ENERO 2020,14,2,492,10,25,180,180,0,10,10,
426,000426,FUERZA DE TAREA,28 ENERO 2020,14,2,492,10,39,126,126,0,7,7,
427,000427,FUERZA DE TAREA,28 ENERO 2020,15,2,83,10,42,126,126,0,7,7,
428,000428,FUERZA DE TAREA,28 ENERO 2020,9,2,178,10,25,90,90,0,5,5,
429,000429,FUERZA DE TAREA,28 ENERO 2020,2,2,59,10,39,162,162,0,9,9,
430,000430,FUERZA DE TAREA,28 ENERO 2020,20,2,399,10,39,72,72,0,4,4,
431,000431,FUERZA DE TAREA,28 ENERO 2020,10,2,404,10,25,108,108,0,6,6,
432,000432,FUERZA DE TAREA,28 ENERO 2020,43,2,453,10,42,126,126,0,7,7,
433,000433,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,41,126,126,0,7,7,
434,000434,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,25,72,72,0,4,4,
435,000435,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,42,144,144,0,8,8,
436,000436,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,39,144,144,0,8,8,
437,000437,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,42,90,90,0,5,5,
438,000438,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,39,108,108,0,6,6,
439,000439,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,39,108,108,0,6,6,
440,000440,FUERZA DE TAREA,28 ENERO 2020,30,2,33,10,42,79,79,0,4,4,SE LE MINISTRAN 25 CARTUCHOS AL SUB DIRECTOR DE LA U.P.M. FUERZA DE TAREA
441,000441,FUERZA DE TAREA,29 ENERO 2020,1,2,12,10,39,162,162,0,9,9,
442,000442,FUERZA DE TAREA,29 ENERO 2020,1,2,12,10,42,180,180,0,10,10,
443,000443,FUERZA DE TAREA,29 ENERO 2020,13,2,391,10,42,180,180,0,10,10,
444,000444,FUERZA DE TAREA,29 ENERO 2020,13,2,391,10,39,162,162,0,9,9,
445,000445,FUERZA DE TAREA,29 ENERO 2020,10,2,291,10,42,162,162,0,9,9,
446,000446,FUERZA DE TAREA,29 ENERO 2020,10,2,291,10,42,54,54,0,3,3,
447,000447,FUERZA DE TAREA,29 ENERO 2020,14,2,561,10,42,126,126,0,7,7,
448,000448,FUERZA DE TAREA,29 ENERO 2020,4,2,18,10,42,162,162,0,9,9,
449,000449,FUERZA DE TAREA,29 ENERO 2020,4,2,18,10,42,162,162,0,9,9,
450,000450,FUERZA DE TAREA,29 ENERO 2020,4,2,18,10,39,144,144,0,8,8,
451,000451,FUERZA DE TAREA,29 ENERO 2020,4,2,18,10,42,162,162,0,9,9,
452,000452,FUERZA DE TAREA,29 ENERO 2020,11,2,403,10,39,180,180,0,10,10,
453,000453,FUERZA DE TAREA,29 ENERO 2020,30,2,33,10,42,90,90,0,5,5,
454,000454,FUERZA DE TAREA,29 ENERO 2020,30,2,33,10,42,108,108,0,6,6,
455,000455,FUERZA DE TAREA,29 ENERO 2020,30,2,33,10,42,126,126,0,7,7,
456,000456,FUERZA DE TAREA,29 ENERO 2020,2,2,59,10,42,180,180,0,10,10,
457,000457,FUERZA DE TAREA,29 ENERO 2020,20,2,399,10,39,90,90,0,5,5,
458,000458,FUERZA DE TAREA,29 ENERO 2020,8,2,21,10,42,162,162,0,9,9,
459,000459,FUERZA DE TAREA,29 ENERO 2020,21,2,396,10,39,162,162,0,9,9,
460,000460,FUERZA DE TAREA,29 ENERO 2020,21,2,396,10,39,144,144,0,8,8,
461,000461,FUERZA DE TAREA,29 ENERO 2020,21,2,396,10,42,144,144,0,8,8,
462,000462,FUERZA DE TAREA,29 ENERO 2020,9,2,178,10,42,126,126,0,7,7,
463,000463,FUERZA DE TAREA,30 ENERO 2020,53,2,528,10,42,18,18,0,1,1,SIN NOVEDAD
464,000464,FUERZA DE TAREA,30 ENERO 2020,15,2,260,10,39,180,180,0,10,10,SIN NOVEDAD
465,000465,FUERZA DE TAREA,30 ENERO 2020,20,2,256,10,25,90,90,0,5,5,SIN NOVEDAD
466,000466,FUERZA DE TAREA,30 ENERO 2020,10,2,563,10,39,126,126,0,7,7,SIN NOVEDAD
467,000467,FUERZA DE TAREA,30 ENERO 2020,14,2,562,10,42,108,108,0,6,6,SIN NOVEDAD
468,000468,FUERZA DE TAREA,30 ENERO 2020,14,2,562,10,42,144,144,0,8,8,SIN NOVEDAD
469,000469,FUERZA DE TAREA,30 ENERO 2020,14,2,562,10,25,54,54,0,3,3,SIN NOVEDAD
470,000470,FUERZA DE TAREA,30 ENERO 2020,13,2,101,10,25,144,144,0,8,8,SIN NOVEDAD
471,000471,FUERZA DE TAREA,30 ENERO 2020,13,2,101,10,42,144,144,0,8,8,SIN NOVEDAD
472,000472,FUERZA DE TAREA,30 ENERO 2020,1,2,11,10,42,180,180,0,10,10,SIN NOVEDAD
473,000473,FUERZA DE TAREA,30 ENERO 2020,1,2,11,10,42,180,180,0,10,10,SIN NOVEDAD
474,000474,FUERZA DE TAREA,30 ENERO 2020,1,2,11,10,25,54,54,0,3,3,SIN NOVEDAD
475,000475,FUERZA DE TAREA,30 ENERO 2020,9,2,178,10,25,180,180,0,10,10,SIN NOVEDAD
476,000476,FUERZA DE TAREA,30 ENERO 2020,2,2,59,10,39,180,180,0,10,10,SIN NOVEDAD
477,000477,FUERZA DE TAREA,30 ENERO 2020,8,2,426,10,39,180,180,0,10,10,SIN NOVEDAD
478,000478,FUERZA DE TAREA,30 ENERO 2020,30,2,33,10,39,72,72,0,4,4,SIN NOVEDAD
479,000479,FUERZA DE TAREA,30 ENERO 2020,30,2,33,10,39,144,144,0,8,8,SIN NOVEDAD
480,000480,FUERZA DE TAREA,30 ENERO 2020,30,2,33,10,39,108,108,0,6,6,SIN NOVEDAD
481,000481,FUERZA DE TAREA,30 ENERO 2020,11,2,403,10,39,180,180,0,10,10,SIN NOVEDAD
482,000482,FUERZA DE TAREA,30 ENERO 2020,43,2,317,10,42,72,72,0,4,4,SIN NOVEDAD
483,000483,FUERZA DE TAREA,31 ENERO 2020,15,2,83,10,39,72,72,0,4,4,
484,000484,FUERZA DE TAREA,31 ENERO 2020,15,2,83,10,42,180,180,0,10,10,
485,000485,FUERZA DE TAREA,31 ENERO 2020,14,2,564,10,42,18,18,0,1,1,
486,000486,FUERZA DE TAREA,31 ENERO 2020,14,2,564,10,25,162,162,0,9,9,
487,000487,FUERZA DE TAREA,31 ENERO 2020,2,2,59,10,25,126,126,0,7,7,
488,000488,FUERZA DE TAREA,31 ENERO 2020,20,2,399,10,42,54,54,0,3,3,
489,000489,FUERZA DE TAREA,31 ENERO 2020,13,2,30,10,40,180,180,0,10,10,SIN NOVEDAD
490,000490,FUERZA DE TAREA,31 ENERO 2020,13,2,30,10,42,72,72,0,4,4,SIN NOVEDAD
491,000491,FUERZA DE TAREA,31 ENERO 2020,1,2,11,10,25,180,180,0,10,10,SIN NOVEDAD
492,000492,FUERZA DE TAREA,31 ENERO 2020,1,2,11,10,42,108,108,0,6,6,SIN NOVEDAD
493,000493,FUERZA DE TAREA,31 ENERO 2020,9,2,178,10,25,144,144,0,8,8,SIN NOVEDAD
494,000494,FUERZA DE TAREA,31 ENERO 2020,11,2,403,10,42,180,180,0,10,10,
495,000495,FUERZA DE TAREA,31 ENERO 2020,10,2,565,10,25,108,108,0,6,6,
496,000496,FUERZA DE TAREA,31 ENERO 2020,43,2,476,10,25,36,36,0,2,2,
497,000497,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,42,90,90,0,5,5,
498,000498,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,25,54,54,0,3,3,
499,000499,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,25,90,90,0,5,5,
500,000500,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,42,180,180,0,10,10,
501,000501,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,25,108,108,0,6,6,
502,000502,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,42,72,72,0,4,4,
503,000503,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,25,18,18,0,1,1,
504,000504,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,40,108,108,0,6,6,
505,000505,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,40,54,54,0,3,3,
506,000506,FUERZA DE TAREA,31 ENERO 2020,30,2,33,10,25,18,18,0,1,1,
